1045;saku;26.01.20 20:30;32464;parapähkinä;
1046;saku;26.01.20 20:30;31831;patonki täysjyvä;
1047;saku;26.01.20 20:30;33095;pekaanipähkinä;
1048;saku;26.01.20 20:30;707;pekoni;
1049;saku;26.01.20 20:30;33038;persimoni;
1050;saku;26.01.20 20:30;2033;peruna keitetty;
1051;saku;26.01.20 20:30;2029;perunabataattimuusi;
1052;saku;26.01.20 20:30;2029;perunamuusi;
1053;saku;26.01.20 20:30;31643;pipari, kaupan taikinasta;
1054;saku;26.01.20 20:30;31644;pipari, paulan ohje;
1055;saku;26.01.20 20:30;300;porkkana kypsennetty;
1056;saku;26.01.20 20:30;3352;porkkana, raaka;87
1057;saku;26.01.20 20:30;3284;porkkanaomenaraaste (400 g porkkanaa, 300 g omenaa);
1058;saku;26.01.20 20:30;7095;possu file;
1059;saku;26.01.20 20:30;7090;possu nyhtöpossu;
1060;saku;26.01.20 20:30;34458;punajuuri;
1061;saku;26.01.20 20:30;11062;päärynä;
1062;saku;26.01.20 20:30;32802;riisijäätelö;
1063;saku;26.01.20 20:30;32535;riisipiirakka Fazerin rukiinen;
1064;saku;26.01.20 20:30;923;rooibos;
1065;saku;26.01.20 20:30;31820;ruispala;
1066;saku;26.01.20 20:30;376;saksanpähkinä;
1067;saku;26.01.20 20:30;34231;salaatti;
1068;saku;26.01.20 20:30;28;sinappi Turun;
1069;saku;26.01.20 20:30;28;sinappi Yyterin;
1070;saku;26.01.20 20:30;3230;sipuli;
1071;saku;26.01.20 20:30;4407;sorbetti, oma, mansikka-mustikka;
1072;saku;26.01.20 20:30;32502;suklaa daim;
1073;saku;26.01.20 20:30;32502;suklaa dumle;
1074;saku;26.01.20 20:30;33;suklaa fazerin sininen;
1075;saku;26.01.20 20:30;33;suklaa fazerina;
1076;saku;26.01.20 20:30;33889;suklaa geisha;
1077;saku;26.01.20 20:30;33889;suklaa Lindtin pähkinäsuklaa;
1078;saku;26.01.20 20:30;32695;suklaa marianne;
1079;saku;26.01.20 20:30;33542;suklaa raaka;
1080;saku;26.01.20 20:30;32;suklaa, kasztanki;
1081;saku;26.01.20 20:30;31880;taikaruis;
1082;saku;26.01.20 20:30;352;tomaatti;
1083;saku;26.01.20 20:30;448;vadelma;
1084;saku;26.01.20 20:30;450;vadelmahillo Meritalo;
1085;saku;26.01.20 20:30;11727;vaniljajogurtti;
1086;saku;26.01.20 20:30;663;vaniljajäätelö;
1087;saku;26.01.20 20:30;30450;viilis vanilja;
1088;saku;26.01.20 20:30;423;viinirypäle;
1089;saku;26.01.20 20:30;11130;Viola raputuorejuusto;
1090;saku;26.01.20 20:30;500;voi;
1091;saku;26.01.20 20:30;62;xylitolpastilli;
