PERSON;ID;BESTLOC;GRAMS;portion;EUFDNAME
saku;701;0.083;7;0.00581;FACIDCTG
saku;701;0.08;7;0.0056;FAFRE
saku;701;0.0099;7;0.000693;FAMCIS
saku;701;0.058;7;0.00406;FAPU
saku;701;0.0285;7;0.001995;FAPUN3
saku;701;0.029;7;0.00203;FAPUN6
saku;701;0.0009;7;6.3e-05;FAS18
saku;701;0.0118;7;0.000826;FASAT
saku;701;0.1;7;0.007;FAT
saku;701;0;7;0;FATRN
saku;701;0;7;0;FD
saku;701;0.3;7;0.021;FE
saku;701;1.3;7;0.091;FIBC
saku;701;0.7;7;0.049;FIBINS
saku;701;1.3;7;0.091;FIBT
saku;701;4;7;0;FOL
saku;701;7.2;7;0.504;FRUS
saku;701;0;7;0;GALS
saku;701;6.6;7;0.462;GLUS
saku;701;1;7;0;ID
saku;701;670;7;46;K
saku;701;0;7;0;LACS
saku;701;0;7;0;MALS
saku;701;12;7;0;MG
saku;701;0.74;7;0.0518;MN
saku;701;0;7;0;MO
saku;701;587.32;7;41.1124;MYRIC
saku;701;34;7;2;NA
saku;701;86.63;7;6.0641;NACL
saku;701;0.178;7;0.01246;NIA
saku;701;0.241;7;0.01687;NIAEQ
saku;701;0.102;7;0.00714;NT
saku;701;0.602;7;0.04214;OA
saku;701;9;7;0;P
saku;701;0.6;7;0.042;PROT
saku;701;0.6;7;0.042;PSACNCS
saku;701;1426.28;7;99.8396;QUERCE
saku;701;0;7;0;RETOL
saku;701;0.03;7;0.0021;RIBF
saku;701;0.294;7;0.02058;SE
saku;701;0.5;7;0.035;STARCH
saku;701;7.12;7;0.4984;STERT
saku;701;23.7;7;1.659;SUCS
saku;701;37.5;7;2.625;SUGAR
saku;701;0;7;0;SUGOH
saku;701;0.02;7;0.0014;THIA
saku;701;3.8;7;0.266;TRP
saku;701;1.04;7;0.0728;VITA
saku;701;0;7;0;VITB12
saku;701;2;7;0;VITC
saku;701;0;7;0;VITD
saku;701;0.476;7;0.03332;VITE
saku;701;4.532;7;0.31724;VITK
saku;701;0;7;0;VITPYRID
saku;701;48.7;7;3.409;WATER
saku;701;0.1;7;0.007;ZN
saku;711;0;5;0;ALC
saku;711;1.559;5;0.07795;ASH
saku;711;12.71;5;0.6355;CA
saku;711;256.2;5;12.81;CAROTENS
saku;711;256.2;5;12.81;CARTB
saku;711;0.9;5;0.045;CHOAVL
saku;711;0.9;5;0.045;CHOCDF
saku;711;130;5;6;CHOLE
saku;711;3.37;5;0.1685;CR
saku;711;0.012;5;0.0006;CU
saku;711;2796.08;5;139.804;ENERC
saku;711;12688.465;5;634.42325;F16D0T
saku;711;20668.983;5;1033.44915;F18D1T
saku;711;4999.4;5;249.97;F18D2CN6
saku;711;2377.146;5;118.8573;F18D3N3
saku;711;0;5;0;F20D4N6
saku;711;0;5;0;F20D5N3
saku;711;0;5;0;F22D6N3
saku;711;77.329;5;3.86645;FACIDCTG
saku;711;73.928;5;3.6964;FAFRE
saku;711;22.5549;5;1.127745;FAMCIS
saku;711;8.043;5;0.40215;FAPU
saku;711;2.3772;5;0.11886;FAPUN3
saku;711;5.128;5;0.2564;FAPUN6
saku;711;5.2447;5;0.262235;FAS18
saku;711;30.7535;5;1.537675;FASAT
saku;711;75;5;3;FAT
saku;711;1.1051;5;0.055255;FATRN
saku;711;0.003;5;0.00015;FD
saku;711;0.105;5;0.00525;FE
saku;711;0;5;0;FIBC
saku;711;0;5;0;FIBINS
saku;711;0;5;0;FIBT
saku;711;1.68;5;0.084;FOL
saku;711;0;5;0;FRUS
saku;711;0.2;5;0.01;GALS
saku;711;0.2;5;0.01;GLUS
saku;711;21.24;5;1.062;ID
saku;711;8.84;5;0.442;K
saku;711;0.5;5;0.025;LACS
saku;711;0;5;0;MALS
saku;711;3.02;5;0.151;MG
saku;711;0.0058;5;0.00029;MN
saku;711;0;5;0;MO
saku;711;0;5;0;MYRIC
saku;711;600;5;30;NA
saku;711;1528.8;5;76.44;NACL
saku;711;0;5;0;NIA
saku;711;0.056;5;0.0028;NIAEQ
saku;711;0.046;5;0.0023;NT
saku;711;0;5;0;OA
saku;711;14.4;5;0.72;P
saku;711;0.34;5;0.017;PROT
saku;711;0;5;0;PSACNCS
saku;711;0;5;0;QUERCE
saku;711;398.7354;5;19.93677;RETOL
saku;711;0.017;5;0.00085;RIBF
saku;711;0.297;5;0.01485;SE
saku;711;0;5;0;STARCH
saku;711;139.1;5;6.955;STERT
saku;711;0;5;0;SUCS
saku;711;0.9;5;0.045;SUGAR
saku;711;0;5;0;SUGOH
saku;711;0;5;0;THIA
saku;711;3.4;5;0.17;TRP
saku;711;420;5;21;VITA
saku;711;0;5;0;VITB12
saku;711;0;5;0;VITC
saku;711;10;5;0;VITD
saku;711;4.638;5;0.2319;VITE
saku;711;40.557;5;2.02785;VITK
saku;711;0;5;0;VITPYRID
saku;711;22.2;5;1.11;WATER
saku;711;0.046;5;0.0023;ZN
saku;717;0;30;0;ALC
saku;717;1.1;30;0.33;ASH
saku;717;9;30;2;CA
saku;717;6196.2;30;1858.86;CAROTENS
saku;717;2908;30;872;CARTB
saku;717;4.5;30;1.35;CHOAVL
saku;717;6.4;30;1.92;CHOCDF
saku;717;0;30;0;CHOLE
saku;717;0.01;30;0.003;CU
saku;717;118.78;30;35.634;ENERC
saku;717;25;30;7;F16D0T
saku;717;2;30;0;F18D1T
saku;717;45;30;13;F18D2CN6
saku;717;25;30;7;F18D3N3
saku;717;0;30;0;F20D4N6
saku;717;0;30;0;F20D5N3
saku;717;0;30;0;F22D6N3
saku;717;0.106;30;0.0318;FACIDCTG
saku;717;0.101;30;0.0303;FAFRE
saku;717;0.004;30;0.0012;FAMCIS
saku;717;0.07;30;0.021;FAPU
saku;717;0.025;30;0.0075;FAPUN3
saku;717;0.045;30;0.0135;FAPUN6
saku;717;0.002;30;0.0006;FAS18
saku;717;0.027;30;0.0081;FASAT
saku;717;0.3;30;0.09;FAT
saku;717;0;30;0;FATRN
saku;717;0.6;30;0.18;FE
saku;717;1.9;30;0.57;FIBC
saku;717;1;30;0;FIBINS
saku;717;1.9;30;0.57;FIBT
saku;717;55.86;30;16.758;FOL
saku;717;2.1;30;0.63;FRUS
saku;717;2.3;30;0.69;GLUS
saku;717;1;30;0;ID
saku;717;290;30;87;K
saku;717;0;30;0;LACS
saku;717;0;30;0;MALS
saku;717;14;30;4;MG
saku;717;0.1;30;0.03;MN
saku;717;50;30;15;MYRIC
saku;717;3.5;30;1.05;NA
saku;717;8.92;30;2.676;NACL
saku;717;1.3;30;0.39;NIA
saku;717;1.5;30;0.45;NIAEQ
saku;717;0.15;30;0.045;NT
saku;717;0;30;0;OA
saku;717;30;30;9;P
saku;717;0.94;30;0.282;PROT
saku;717;0.9;30;0.27;PSACNCS
saku;717;760;30;228;QUERCE
saku;717;0;30;0;RETOL
saku;717;0.12;30;0.036;RIBF
saku;717;0.2;30;0.06;SE
saku;717;0;30;0;STARCH
saku;717;21.5;30;6.45;STERT
saku;717;0.1;30;0.03;SUCS
saku;717;4.5;30;1.35;SUGAR
saku;717;0;30;0;SUGOH
saku;717;0.04;30;0.012;THIA
saku;717;12;30;3;TRP
saku;717;243.81;30;73.143;VITA
saku;717;0;30;0;VITB12
saku;717;184.8;30;55.44;VITC
saku;717;0;30;0;VITD
saku;717;2.16;30;0.648;VITE
saku;717;4.6;30;1.38;VITK
saku;717;0.45;30;0.135;VITPYRID
saku;717;91.26;30;27.378;WATER
saku;717;0.1;30;0.03;ZN
saku;720;0;22;0;ALC
saku;720;2.216;22;0.48752;ASH
saku;720;45.31;22;9.9682;CA
saku;720;199.1;22;43.802;CAROTENS
saku;720;8.77;22;1.9294;CARTB
saku;720;45.007;22;9.90154;CHOAVL
saku;720;53.913;22;11.86086;CHOCDF
saku;720;0.09;22;0.0198;CHOLE
saku;720;0.59;22;0.1298;CR
saku;720;0.396;22;0.08712;CU
saku;720;1284.54;22;282.5988;ENERC
saku;720;681.142;22;149.85124;F16D0T
saku;720;2187.209;22;481.18598;F18D1T
saku;720;1864.914;22;410.28108;F18D2CN6
saku;720;1125.321;22;247.57062;F18D3N3
saku;720;0;22;0;F20D4N6
saku;720;0;22;0;F20D5N3
saku;720;0;22;0;F22D6N3
saku;720;6.41;22;1.4102;FACIDCTG
saku;720;6.154;22;1.35388;FAFRE
saku;720;2.2423;22;0.493306;FAMCIS
saku;720;3.006;22;0.66132;FAPU
saku;720;1.1253;22;0.247566;FAPUN3
saku;720;1.873;22;0.41206;FAPUN6
saku;720;0.1785;22;0.03927;FAS18
saku;720;0.906;22;0.19932;FASAT
saku;720;6.696;22;1.47312;FAT
saku;720;0;22;0;FATRN
saku;720;0.023;22;0.00506;FD
saku;720;2.357;22;0.51854;FE
saku;720;8.015;22;1.7633;FIBC
saku;720;2.38;22;0.5236;FIBINS
saku;720;7.86;22;1.7292;FIBT
saku;720;39.6;22;8.712;FOL
saku;720;0.129;22;0.02838;FRUS
saku;720;0;22;0;GALS
saku;720;0.104;22;0.02288;GLUS
saku;720;5.23;22;1.1506;ID
saku;720;366.95;22;80.729;K
saku;720;0;22;0;LACS
saku;720;0.03;22;0.0066;MALS
saku;720;68.378;22;15.04316;MG
saku;720;0.8307;22;0.182754;MN
saku;720;0.0054;22;0.001188;MO
saku;720;0;22;0;MYRIC
saku;720;467.35;22;102.817;NA
saku;720;1190.8;22;261.976;NACL
saku;720;1.102;22;0.24244;NIA
saku;720;3.144;22;0.69168;NIAEQ
saku;720;1.755;22;0.3861;NT
saku;720;0;22;0;OA
saku;720;167.6;22;36.872;P
saku;720;12.21;22;2.6862;PROT
saku;720;1.05;22;0.231;PSACNCS
saku;720;0;22;0;QUERCE
saku;720;0;22;0;RETOL
saku;720;0.078;22;0.01716;RIBF
saku;720;5.872;22;1.29184;SE
saku;720;41.17;22;9.0574;STARCH
saku;720;56.09;22;12.3398;STERT
saku;720;2.714;22;0.59708;SUCS
saku;720;3.838;22;0.84436;SUGAR
saku;720;0;22;0;SUGOH
saku;720;0.1907;22;0.041954;THIA
saku;720;143.2;22;31.504;TRP
saku;720;0.847;22;0.18634;VITA
saku;720;0;22;0;VITB12
saku;720;0.02;22;0.0044;VITC
saku;720;0;22;0;VITD
saku;720;1.45;22;0.319;VITE
saku;720;3.448;22;0.75856;VITK
saku;720;0.18;22;0.0396;VITPYRID
saku;720;25.18;22;5.5396;WATER
saku;720;1.368;22;0.30096;ZN
saku;727;0;15;0;ALC
saku;727;0.841;15;0.12615;ASH
saku;727;21.27;15;3.1905;CA
saku;727;74;15;11;CAROTENS
saku;727;1.45;15;0.2175;CARTB
saku;727;63.881;15;9.58215;CHOAVL
saku;727;65.553;15;9.83295;CHOCDF
saku;727;0.5;15;0.075;CHOLE
saku;727;1.53;15;0.2295;CR
saku;727;0.1137;15;0.017055;CU
saku;727;1753.19;15;262.9785;ENERC
saku;727;2560.269;15;384.04035;F16D0T
saku;727;5420.446;15;813.0669;F18D1T
saku;727;1876.329;15;281.44935;F18D2CN6
saku;727;449.629;15;67.44435;F18D3N3
saku;727;0;15;0;F20D4N6
saku;727;0;15;0;F20D5N3
saku;727;0;15;0;F22D6N3
saku;727;15.451;15;2.31765;FACIDCTG
saku;727;14.771;15;2.21565;FAFRE
saku;727;5.5711;15;0.835665;FAMCIS
saku;727;2.343;15;0.35145;FAPU
saku;727;0.4496;15;0.06744;FAPUN3
saku;727;1.885;15;0.28275;FAPUN6
saku;727;2.9635;15;0.444525;FAS18
saku;727;6.5568;15;0.98352;FASAT
saku;727;15.495;15;2.32425;FAT
saku;727;0.3006;15;0.04509;FATRN
saku;727;0.041;15;0.00615;FD
saku;727;0.95;15;0.1425;FE
saku;727;2.057;15;0.30855;FIBC
saku;727;0.98;15;0.147;FIBINS
saku;727;1.314;15;0.1971;FIBT
saku;727;5.07;15;0.7605;FOL
saku;727;4.09;15;0.6135;FRUS
saku;727;0;15;0;GALS
saku;727;4.515;15;0.67725;GLUS
saku;727;5.84;15;0.876;ID
saku;727;101.46;15;15.219;K
saku;727;0;15;0;LACS
saku;727;0;15;0;MALS
saku;727;14.955;15;2.24325;MG
saku;727;0.246;15;0.0369;MN
saku;727;0.0079;15;0.001185;MO
saku;727;0;15;0;MYRIC
saku;727;143.4;15;21.51;NA
saku;727;365.38;15;54.807;NACL
saku;727;0.338;15;0.0507;NIA
saku;727;1.038;15;0.1557;NIAEQ
saku;727;0.638;15;0.0957;NT
saku;727;0;15;0;OA
saku;727;38.1;15;5.715;P
saku;727;4.56;15;0.684;PROT
saku;727;0.34;15;0.051;PSACNCS
saku;727;0;15;0;QUERCE
saku;727;0;15;0;RETOL
saku;727;0.02;15;0.003;RIBF
saku;727;3.207;15;0.48105;SE
saku;727;26.13;15;3.9195;STARCH
saku;727;77.14;15;11.571;STERT
saku;727;28.232;15;4.2348;SUCS
saku;727;36.836;15;5.5254;SUGAR
saku;727;0;15;0;SUGOH
saku;727;0.024;15;0.0036;THIA
saku;727;48.8;15;7.32;TRP
saku;727;0.122;15;0.0183;VITA
saku;727;0;15;0;VITB12
saku;727;0;15;0;VITC
saku;727;0;15;0;VITD
saku;727;1.477;15;0.22155;VITE
saku;727;9.626;15;1.4439;VITK
saku;727;0.04;15;0.006;VITPYRID
saku;727;13.55;15;2.0325;WATER
saku;727;0.336;15;0.0504;ZN
saku;736;0;68;0;ALC
saku;736;0.555;68;0.3774;ASH
saku;736;4.57;68;3.1076;CA
saku;736;0;68;0;CAROTENS
saku;736;0;68;0;CARTB
saku;736;25.381;68;17.25908;CHOAVL
saku;736;25.519;68;17.35292;CHOCDF
saku;736;0.3;68;0.204;CHOLE
saku;736;0.3;68;0.204;CR
saku;736;0.0157;68;0.010676;CU
saku;736;832.9;68;566.372;ENERC
saku;736;1438.095;68;977.9046;F16D0T
saku;736;2288.549;68;1556.21332;F18D1T
saku;736;318.479;68;216.56572;F18D2CN6
saku;736;44.148;68;30.02064;F18D3N3
saku;736;0;68;0;F20D4N6
saku;736;0;68;0;F20D5N3
saku;736;0;68;0;F22D6N3
saku;736;10.728;68;7.29504;FACIDCTG
saku;736;10.256;68;6.97408;FAFRE
saku;736;2.3392;68;1.590656;FAMCIS
saku;736;0.363;68;0.24684;FAPU
saku;736;0.0441;68;0.029988;FAPUN3
saku;736;0.318;68;0.21624;FAPUN6
saku;736;1.1817;68;0.803556;FAS18
saku;736;6.3666;68;4.329288;FASAT
saku;736;10.701;68;7.27668;FAT
saku;736;1.1352;68;0.771936;FATRN
saku;736;0.018;68;0.01224;FD
saku;736;0.068;68;0.04624;FE
saku;736;0.104;68;0.07072;FIBC
saku;736;0.09;68;0.0612;FIBINS
saku;736;0.104;68;0.07072;FIBT
saku;736;0.9;68;0.612;FOL
saku;736;0.002;68;0.00136;FRUS
saku;736;0;68;0;GALS
saku;736;1.002;68;0.68136;GLUS
saku;736;1.3;68;0.884;ID
saku;736;8.66;68;5.8888;K
saku;736;0;68;0;LACS
saku;736;0;68;0;MALS
saku;736;2.251;68;1.53068;MG
saku;736;0.043;68;0.02924;MN
saku;736;0.003;68;0.00204;MO
saku;736;0;68;0;MYRIC
saku;736;260.42;68;177.0856;NA
saku;736;663.55;68;451.214;NACL
saku;736;0.063;68;0.04284;NIA
saku;736;0.128;68;0.08704;NIAEQ
saku;736;0.065;68;0.0442;NT
saku;736;0;68;0;OA
saku;736;6.4;68;4.352;P
saku;736;0.27;68;0.1836;PROT
saku;736;0.01;68;0.0068;PSACNCS
saku;736;0;68;0;QUERCE
saku;736;0;68;0;RETOL
saku;736;0.001;68;0.00068;RIBF
saku;736;0.811;68;0.55148;SE
saku;736;3.38;68;2.2984;STARCH
saku;736;36.62;68;24.9016;STERT
saku;736;20.993;68;14.27524;SUCS
saku;736;21.997;68;14.95796;SUGAR
saku;736;0;68;0;SUGOH
saku;736;0.0023;68;0.001564;THIA
saku;736;3.9;68;2.652;TRP
saku;736;0;68;0;VITA
saku;736;0;68;0;VITB12
saku;736;0;68;0;VITC
saku;736;0;68;0;VITD
saku;736;0.552;68;0.37536;VITE
saku;736;6.607;68;4.49276;VITK
saku;736;0;68;0;VITPYRID
saku;736;62.95;68;42.806;WATER
saku;736;0.061;68;0.04148;ZN
saku;741;0;47,75;0;ALC
saku;741;0.685;47,75;0.32195;ASH
saku;741;56;47,75;26;CA
saku;741;2734.5;47,75;1285.215;CAROTENS
saku;741;983.5;47,75;462.245;CARTB
saku;741;1.035;47,75;0.48645;CHOAVL
saku;741;1.784;47,75;0.83848;CHOCDF
saku;741;0;47,75;0;CHOLE
saku;741;47.67;47,75;22.4049;ENERC
saku;741;11.05;47,75;5.1935;F16D0T
saku;741;1.208;47,75;0.56776;F18D1T
saku;741;19.54029;47,75;9.1839363;F18D2CN6
saku;741;38.96019;47,75;18.3112893;F18D3N3
saku;741;0;47,75;0;F20D4N6
saku;741;0;47,75;0;F20D5N3
saku;741;0;47,75;0;F22D6N3
saku;741;0.083;47,75;0.03901;FACIDCTG
saku;741;0.079;47,75;0.03713;FAFRE
saku;741;0.0044;47,75;0.002068;FAMCIS
saku;741;0.059;47,75;0.02773;FAPU
saku;741;0.039;47,75;0.01833;FAPUN3
saku;741;0.0197;47,75;0.009259;FAPUN6
saku;741;0.001;47,75;0.00047;FAS18
saku;741;0.0153;47,75;0.007191;FASAT
saku;741;0.121;47,75;0.05687;FAT
saku;741;0;47,75;0;FATRN
saku;741;0.7;47,75;0.329;FE
saku;741;1;47,75;0;FIBC
saku;741;0.8;47,75;0.376;FIBINS
saku;741;1.2;47,75;0.564;FIBT
saku;741;38.6;47,75;18.142;FOL
saku;741;0.374;47,75;0.17578;FRUS
saku;741;0.288;47,75;0.13536;GLUS
saku;741;1;47,75;0;ID
saku;741;360;47,75;169;K
saku;741;0;47,75;0;LACS
saku;741;0.05;47,75;0.0235;MALS
saku;741;21;47,75;9;MG
saku;741;23;47,75;10;NA
saku;741;58.6;47,75;27.542;NACL
saku;741;0.4;47,75;0.188;NIA
saku;741;0.4;47,75;0.188;NIAEQ
saku;741;0.15;47,75;0.0705;NT
saku;741;0.13;47,75;0.0611;OA
saku;741;40;47,75;18;P
saku;741;0.936;47,75;0.43992;PROT
saku;741;0.4;47,75;0.188;PSACNCS
saku;741;0;47,75;0;RETOL
saku;741;0.022;47,75;0.01034;RIBF
saku;741;0.2;47,75;0.094;SE
saku;741;0.273;47,75;0.12831;STARCH
saku;741;8.5;47,75;3.995;STERT
saku;741;0.05;47,75;0.0235;SUCS
saku;741;0.762;47,75;0.35814;SUGAR
saku;741;0;47,75;0;SUGOH
saku;741;0.03;47,75;0.0141;THIA
saku;741;81.63;47,75;38.3661;VITA
saku;741;0;47,75;0;VITB12
saku;741;2.69;47,75;1.2643;VITC
saku;741;0;47,75;0;VITD
saku;741;0.63;47,75;0.2961;VITE
saku;741;115;47,75;54;VITK
saku;741;0.1;47,75;0.047;VITPYRID
saku;741;96.474;47,75;45.34278;WATER
saku;741;0.5;47,75;0.235;ZN
saku;746;0;12,8;0;ALC
saku;746;0.972;12,8;0.11664;ASH
saku;746;67.99;12,8;8.1588;CA
saku;746;5.6;12,8;0.672;CAROTENS
saku;746;5.46;12,8;0.6552;CARTB
saku;746;66.322;12,8;7.95864;CHOAVL
saku;746;66.502;12,8;7.98024;CHOCDF
saku;746;6.01;12,8;0.7212;CHOLE
saku;746;0.45;12,8;0.054;CR
saku;746;0.0102;12,8;0.001224;CU
saku;746;1972.04;12,8;236.6448;ENERC
saku;746;9006.114;12,8;1080.73368;F16D0T
saku;746;7758.27;12,8;930.9924;F18D1T
saku;746;1768.622;12,8;212.23464;F18D2CN6
saku;746;49.846;12,8;5.98152;F18D3N3
saku;746;0.71;12,8;0.0852;F20D4N6
saku;746;0;12,8;0;F20D5N3
saku;746;0;12,8;0;F22D6N3
saku;746;21.69;12,8;2.6028;FACIDCTG
saku;746;20.736;12,8;2.48832;FAFRE
saku;746;7.885;12,8;0.9462;FAMCIS
saku;746;1.829;12,8;0.21948;FAPU
saku;746;0.0499;12,8;0.005988;FAPUN3
saku;746;1.77;12,8;0.2124;FAPUN6
saku;746;1.4821;12,8;0.177852;FAS18
saku;746;10.9796;12,8;1.317552;FASAT
saku;746;21.827;12,8;2.61924;FAT
saku;746;0.0427;12,8;0.005124;FATRN
saku;746;0.023;12,8;0.00276;FD
saku;746;0.296;12,8;0.03552;FE
saku;746;0.18;12,8;0.0216;FIBC
saku;746;0.13;12,8;0.0156;FIBINS
saku;746;0.18;12,8;0.0216;FIBT
saku;746;3.75;12,8;0.45;FOL
saku;746;0;12,8;0;FRUS
saku;746;0;12,8;0;GALS
saku;746;5.328;12,8;0.63936;GLUS
saku;746;8.45;12,8;1.014;ID
saku;746;140.72;12,8;16.8864;K
saku;746;3.214;12,8;0.38568;LACS
saku;746;3.92;12,8;0.4704;MALS
saku;746;13.226;12,8;1.58712;MG
saku;746;0.0067;12,8;0.000804;MN
saku;746;0.0053;12,8;0.000636;MO
saku;746;0;12,8;0;MYRIC
saku;746;100;12,8;12;NA
saku;746;254.8;12,8;30.576;NACL
saku;746;0.068;12,8;0.00816;NIA
saku;746;0.532;12,8;0.06384;NIAEQ
saku;746;0.37;12,8;0.0444;NT
saku;746;0.001;12,8;0.00012;OA
saku;746;62;12,8;7;P
saku;746;2.09;12,8;0.2508;PROT
saku;746;0.05;12,8;0.006;PSACNCS
saku;746;250;12,8;30;QUERCE
saku;746;10.59;12,8;1.2708;RETOL
saku;746;0.116;12,8;0.01392;RIBF
saku;746;1.552;12,8;0.18624;SE
saku;746;0.06;12,8;0.0072;STARCH
saku;746;22.96;12,8;2.7552;STERT
saku;746;34.965;12,8;4.1958;SUCS
saku;746;53;12,8;6;SUGAR
saku;746;0;12,8;0;SUGOH
saku;746;0.0229;12,8;0.002748;THIA
saku;746;27.8;12,8;3.336;TRP
saku;746;11.039;12,8;1.32468;VITA
saku;746;0.16;12,8;0.0192;VITB12
saku;746;0.52;12,8;0.0624;VITC
saku;746;0.011;12,8;0.00132;VITD
saku;746;1.18;12,8;0.1416;VITE
saku;746;1.86;12,8;0.2232;VITK
saku;746;0.04;12,8;0.0048;VITPYRID
saku;746;8.63;12,8;1.0356;WATER
saku;746;0.244;12,8;0.02928;ZN
saku;750;0;7;0;ALC
saku;750;2.123;7;0.14861;ASH
saku;750;339.74;7;23.7818;CA
saku;750;62.7;7;4.389;CAROTENS
saku;750;37.95;7;2.6565;CARTB
saku;750;39.282;7;2.74974;CHOAVL
saku;750;45.444;7;3.18108;CHOCDF
saku;750;4.7;7;0.329;CHOLE
saku;750;4.3;7;0.301;CR
saku;750;0.429;7;0.03003;CU
saku;750;2360.8;7;165.256;ENERC
saku;750;6203.271;7;434.22897;F16D0T
saku;750;17591.755;7;1231.42285;F18D1T
saku;750;2039.52;7;142.7664;F18D2CN6
saku;750;65.497;7;4.58479;F18D3N3
saku;750;0;7;0;F20D4N6
saku;750;0;7;0;F20D5N3
saku;750;0;7;0;F22D6N3
saku;750;35.684;7;2.49788;FACIDCTG
saku;750;34.114;7;2.38798;FAFRE
saku;750;17.816;7;1.24712;FAMCIS
saku;750;2.105;7;0.14735;FAPU
saku;750;0.0655;7;0.004585;FAPUN3
saku;750;2.039;7;0.14273;FAPUN6
saku;750;6.6247;7;0.463729;FAS18
saku;750;14.1586;7;0.991102;FASAT
saku;750;39.44;7;2.7608;FAT
saku;750;0.0346;7;0.002422;FATRN
saku;750;0.054;7;0.00378;FD
saku;750;2.368;7;0.16576;FE
saku;750;5.257;7;0.36799;FIBC
saku;750;2.24;7;0.1568;FIBINS
saku;750;2.62;7;0.1834;FIBT
saku;750;21.95;7;1.5365;FOL
saku;750;0.115;7;0.00805;FRUS
saku;750;0;7;0;GALS
saku;750;0.092;7;0.00644;GLUS
saku;750;31.18;7;2.1826;ID
saku;750;496;7;34;K
saku;750;7.7;7;0.539;LACS
saku;750;0;7;0;MALS
saku;750;82.31;7;5.7617;MG
saku;750;1.6791;7;0.117537;MN
saku;750;0.0131;7;0.000917;MO
saku;750;0;7;0;MYRIC
saku;750;77.23;7;5.4061;NA
saku;750;196.78;7;13.7746;NACL
saku;750;0.561;7;0.03927;NIA
saku;750;3.001;7;0.21007;NIAEQ
saku;750;1.247;7;0.08729;NT
saku;750;0.308;7;0.02156;OA
saku;750;302.3;7;21.161;P
saku;750;11.04;7;0.7728;PROT
saku;750;0.38;7;0.0266;PSACNCS
saku;750;3850;7;269;QUERCE
saku;750;77;7;5;RETOL
saku;750;0.407;7;0.02849;RIBF
saku;750;3.54;7;0.2478;SE
saku;750;0;7;0;STARCH
saku;750;91.5;7;6.405;STERT
saku;750;31.375;7;2.19625;SUCS
saku;750;39.282;7;2.74974;SUGAR
saku;750;0;7;0;SUGOH
saku;750;0.1574;7;0.011018;THIA
saku;750;146.1;7;10.227;TRP
saku;750;80.181;7;5.61267;VITA
saku;750;0;7;0;VITB12
saku;750;0;7;0;VITC
saku;750;0;7;0;VITD
saku;750;3.826;7;0.26782;VITE
saku;750;4.113;7;0.28791;VITK
saku;750;0.15;7;0.0105;VITPYRID
saku;750;1.95;7;0.1365;WATER
saku;750;1.644;7;0.11508;ZN
saku;752;0;6;0;ALC
saku;752;0.628;6;0.03768;ASH
saku;752;12.27;6;0.7362;CA
saku;752;3.1;6;0.186;CAROTENS
saku;752;0.59;6;0.0354;CARTB
saku;752;80.384;6;4.82304;CHOAVL
saku;752;82.373;6;4.94238;CHOCDF
saku;752;0.83;6;0.0498;CHOLE
saku;752;0.66;6;0.0396;CR
saku;752;0.0069;6;0.000414;CU
saku;752;1813.59;6;108.8154;ENERC
saku;752;3509.238;6;210.55428;F16D0T
saku;752;4061.13;6;243.6678;F18D1T
saku;752;926.88;6;55.6128;F18D2CN6
saku;752;175.31;6;10.5186;F18D3N3
saku;752;0.078;6;0.00468;F20D4N6
saku;752;0;6;0;F20D5N3
saku;752;0;6;0;F22D6N3
saku;752;10.682;6;0.64092;FACIDCTG
saku;752;10.231;6;0.61386;FAFRE
saku;752;4.1329;6;0.247974;FAMCIS
saku;752;1.104;6;0.06624;FAPU
saku;752;0.1753;6;0.010518;FAPUN3
saku;752;0.927;6;0.05562;FAPUN6
saku;752;1.3382;6;0.080292;FAS18
saku;752;4.9893;6;0.299358;FASAT
saku;752;11.042;6;0.66252;FAT
saku;752;0.0047;6;0.000282;FATRN
saku;752;0.033;6;0.00198;FD
saku;752;0.796;6;0.04776;FE
saku;752;1.976;6;0.11856;FIBC
saku;752;1.48;6;0.0888;FIBINS
saku;752;1.976;6;0.11856;FIBT
saku;752;2.7;6;0.162;FOL
saku;752;0;6;0;FRUS
saku;752;0;6;0;GALS
saku;752;2.664;6;0.15984;GLUS
saku;752;4.01;6;0.2406;ID
saku;752;235.55;6;14.133;K
saku;752;0.195;6;0.0117;LACS
saku;752;1.96;6;0.1176;MALS
saku;752;34.363;6;2.06178;MG
saku;752;0.0069;6;0.000414;MN
saku;752;0.0067;6;0.000402;MO
saku;752;0;6;0;MYRIC
saku;752;6.3;6;0.378;NA
saku;752;16.05;6;0.963;NACL
saku;752;0.133;6;0.00798;NIA
saku;752;0.403;6;0.02418;NIAEQ
saku;752;0.294;6;0.01764;NT
saku;752;0;6;0;OA
saku;752;47.5;6;2.85;P
saku;752;1.33;6;0.0798;PROT
saku;752;0.49;6;0.0294;PSACNCS
saku;752;3250;6;195;QUERCE
saku;752;1.14;6;0.0684;RETOL
saku;752;0.02;6;0.0012;RIBF
saku;752;0.653;6;0.03918;SE
saku;752;0.71;6;0.0426;STARCH
saku;752;25.62;6;1.5372;STERT
saku;752;65.434;6;3.92604;SUCS
saku;752;70.255;6;4.2153;SUGAR
saku;752;0;6;0;SUGOH
saku;752;0.0021;6;0.000126;THIA
saku;752;16.1;6;0.966;TRP
